d_bathrobes,d_bathtub,d_bidet,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_dining_table,d_dishwasher,d_elevator,d_fire_extinguisher,d_first_aid_kit,d_hair_dryer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_housekeeping,d_indoor_fireplace,d_iron,d_keypad,d_pets_allowed,d_pool,d_self_checkin,d_smart_lock,d_smoke_alarm,d_smoking_allowed,d_wifi,d_tv,d_air_conditioning,d_washer,d_sound_system,d_stove_or_oven,d_dryer,d_workspace,d_refrigerator,d_free_parking,d_kid_friendly,d_heating,d_bedroom_essentials,d_kitchenware,d_entertainment,d_clothing_storage,d_toiletries,d_fitness_centre,d_garden_backyard_balcony_agg,d_kitchen,d_safe_box,d_essentials,f_property_type,f_neighbourhood_cleansed,euro_price_day,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_bedrooms,n_minimum_nights,n_beds,n_reviews_per_month,price,id,neighbourhood_cleansed,property_type,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_bedrooms,ln_number_of_reviews,f_bedroom,f_bathroom,f_number_of_reviews,f_minimum_nights,flag_review_scores_rating,flag_reviews_per_month,flag_n_number_of_reviews
0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,West 4,71,3,1,99,22,1,3,2,1.27,71,35818662,West 4,Entire apartment,4.2626798770413155,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0,3.1354942159291497,1,2,2,3,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,Entire apartment,Friedrichsfelde Nord,30,2,1,100,5,1,2,2,0.28,30,35823870,Friedrichsfelde Nord,Entire apartment,3.4011973816621555,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1.791759469228055,1,2,2,2,0,0,0
0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Entire apartment,Schöneberg-Nord,55,2,1,100,4,1,2,1,0.22,55,35835427,Schöneberg-Nord,Entire apartment,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,0,1.6094379124341003,1,2,2,2,0,0,0
0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,Helmholtzplatz,70,4,1,89,11,1,1,1,0.62,70,35836828,Helmholtzplatz,Entire apartment,4.248495242049359,16,1.3862943611198906,1.9218120556728056,0,0,2.4849066497880004,1,2,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,Entire apartment,Prenzlauer Berg Nordwest,56,2,1,93,3,1,3,1,0.17,56,35837301,Prenzlauer Berg Nordwest,Entire apartment,4.02535169073515,4,0.6931471805599453,0.4804530139182014,0,0,1.3862943611198906,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Friedenau,75,4,1,80,1,1,3,1,0.08,75,35850286,Friedenau,Entire apartment,4.31748811353631,16,1.3862943611198906,1.9218120556728056,0,0,0.6931471805599453,1,2,2,3,0,0,0
0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Entire apartment,Rixdorf,229,3,1.5,100,1,2,5,2,0.06,229,35851303,Rixdorf,Entire apartment,5.43372200355424,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2,2,3,0,0,0
0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,Entire apartment,Schöneberg-Nord,52,3,1,100,1,2,30,1,0.09,52,35854339,Schöneberg-Nord,Entire apartment,3.9512437185814275,9,1.0986122886681098,1.206948960812582,0,0.6931471805599453,0.6931471805599453,2,2,2,3,0,0,0
0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Schöneberg-Nord,65,3,1,97,0,2,30,1,0.33,65,35854469,Schöneberg-Nord,Entire apartment,4.174387269895637,9,1.0986122886681098,1.206948960812582,0,0.6931471805599453,0,2,2,1,3,1,1,1
0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Schöneberg-Nord,65,3,1,97,0,2,30,1,0.33,65,35854577,Schöneberg-Nord,Entire apartment,4.174387269895637,9,1.0986122886681098,1.206948960812582,0,0.6931471805599453,0,2,2,1,3,1,1,1
0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Schöneberg-Nord,65,3,1,100,1,2,30,1,0.11,65,35854654,Schöneberg-Nord,Entire apartment,4.174387269895637,9,1.0986122886681098,1.206948960812582,0,0.6931471805599453,0.6931471805599453,2,2,2,3,0,0,0
0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Schöneberg-Nord,65,3,1,100,1,2,30,1,1,65,35854707,Schöneberg-Nord,Entire apartment,4.174387269895637,9,1.0986122886681098,1.206948960812582,0,0.6931471805599453,0.6931471805599453,2,2,2,3,0,0,0
0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Schöneberg-Nord,55,2,1,93,3,1,30,1,0.19,55,35854862,Schöneberg-Nord,Entire apartment,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,0,1.3862943611198906,1,2,2,3,0,0,0
0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Schöneberg-Nord,55,2,1,87,3,1,30,1,0.22,55,35854942,Schöneberg-Nord,Entire apartment,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,0,1.3862943611198906,1,2,2,3,0,0,0
0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Schöneberg-Nord,55,2,1,97,0,1,30,1,0.33,55,35855014,Schöneberg-Nord,Entire apartment,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Schöneberg-Nord,55,2,1,100,1,1,30,1,0.09,55,35855091,Schöneberg-Nord,Entire apartment,4.007333185232471,4,0.6931471805599453,0.4804530139182014,0,0,0.6931471805599453,1,2,2,3,0,0,0
0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Entire apartment,Schöneberg-Nord,52,2,1,97,0,1,30,1,0.33,52,35855151,Schöneberg-Nord,Entire apartment,3.9512437185814275,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,Entire apartment,Mierendorffplatz,89,2,1,100,2,1,4,1,0.12,89,35889508,Mierendorffplatz,Entire apartment,4.48863636973214,4,0.6931471805599453,0.4804530139182014,0,0,1.0986122886681098,1,2,2,3,0,0,0
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,Entire apartment,südliche Luisenstadt,79,4,1,92,22,2,2,2,1.4,79,35892028,südliche Luisenstadt,Entire apartment,4.3694478524670215,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,3.1354942159291497,2,2,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,Entire apartment,Ost 1,83,3,1,100,3,1,3,2,0.17,83,35893746,Ost 1,Entire apartment,4.418840607796598,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0,1.3862943611198906,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Entire apartment,Kantstraße,99,4,1,93,34,1,2,1,1.93,99,35907459,Kantstraße,Entire apartment,4.59511985013459,16,1.3862943611198906,1.9218120556728056,0,0,3.5553480614894135,1,2,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Neuköllner Mitte/Zentrum,65,2,1,97,0,1,3,1,0.33,65,35908766,Neuköllner Mitte/Zentrum,Entire apartment,4.174387269895637,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,Prenzlauer Berg Südwest,247,5,1,99,51,2,2,4,2.85,247,35911615,Prenzlauer Berg Südwest,Entire apartment,5.5093883366279774,25,1.6094379124341003,2.5902903939802346,1.3862943611198906,0.6931471805599453,3.9512437185814275,2,2,3,2,0,0,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Entire apartment,Halensee,40,2,1,97,6,1,5,1,0.34,40,35912113,Halensee,Entire apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,0,1.9459101490553132,1,2,2,3,0,0,0
0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,Entire apartment,Neu Lichtenberg,135,4,1.5,94,8,2,2,3,0.45,135,35927485,Neu Lichtenberg,Entire apartment,4.90527477843843,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,2.1972245773362196,2,2,2,2,0,0,0
0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,Entire apartment,Frankfurter Allee Nord,130,3,1,97,0,1,7,1,0.33,130,35928479,Frankfurter Allee Nord,Entire apartment,4.867534450455582,9,1.0986122886681098,1.206948960812582,0,0,0,1,2,1,3,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Brunnenstr. Süd,125,2,1,100,12,1,3,1,0.66,125,35933395,Brunnenstr. Süd,Entire apartment,4.8283137373023015,4,0.6931471805599453,0.4804530139182014,0,0,2.5649493574615367,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,Entire apartment,Mierendorffplatz,78,4,1,97,0,1,2,2,0.33,78,35934434,Mierendorffplatz,Entire apartment,4.356708826689592,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,0,1,2,1,2,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Parkviertel,75,2,1,100,1,1,1,1,0.07,75,35940891,Parkviertel,Entire apartment,4.31748811353631,4,0.6931471805599453,0.4804530139182014,0,0,0.6931471805599453,1,2,2,1,0,0,0
0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,Entire apartment,Frankfurter Allee Nord,280,4,1,100,2,1,10,4,0.11,280,35955521,Frankfurter Allee Nord,Entire apartment,5.634789603169249,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,0,1.0986122886681098,1,2,2,3,0,0,0
0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,Entire apartment,Otto-Suhr-Allee,100,4,2,100,1,2,5,4,0.28,100,35962994,Otto-Suhr-Allee,Entire apartment,4.605170185988092,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,0.6931471805599453,0.6931471805599453,2,3,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Reuterstraße,42,4,1,85,15,1,2,2,0.85,42,35963234,Reuterstraße,Entire apartment,3.7376696182833684,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,2.772588722239781,1,2,2,2,0,0,0
0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Entire apartment,Regierungsviertel,110,6,1,100,4,3,60,5,0.27,110,35966828,Regierungsviertel,Entire apartment,4.700480365792417,36,1.791759469228055,3.210401995568401,1.6094379124341003,1.0986122886681098,1.6094379124341003,3,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,Entire apartment,Zehlendorf  Nord,50,2,1.5,94,26,1,5,1,1.65,50,35970527,Zehlendorf  Nord,Entire apartment,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,0,3.295836866004329,1,2,2,3,0,0,0
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Prenzlauer Berg Nordwest,75,2,1,87,6,1,4,2,0.34,75,35976340,Prenzlauer Berg Nordwest,Entire apartment,4.31748811353631,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1.9459101490553132,1,2,2,3,0,0,0
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Brunnenstr. Süd,85,5,2.5,97,12,1,8,2,0.8,85,35983917,Brunnenstr. Süd,Entire apartment,4.442651256490317,25,1.6094379124341003,2.5902903939802346,0.6931471805599453,0,2.5649493574615367,1,3,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire loft,Osloer Straße,80,2,1,97,0,1,3,1,0.33,80,35986868,Osloer Straße,Entire loft,4.382026634673881,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,Neuköllner Mitte/Zentrum,41,5,1,88,5,3,3,4,0.33,41,35987131,Neuköllner Mitte/Zentrum,Entire apartment,3.713572066704308,25,1.6094379124341003,2.5902903939802346,1.3862943611198906,1.0986122886681098,1.791759469228055,3,2,2,3,0,0,0
0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,Entire apartment,Frankfurter Allee Süd FK,190,4,1.5,100,6,2,2,3,0.34,190,35988215,Frankfurter Allee Süd FK,Entire apartment,5.247024072160486,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,1.9459101490553132,2,2,2,2,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Alexanderplatz,84,2,1,100,7,1,4,1,0.39,84,35991083,Alexanderplatz,Entire apartment,4.430816798843313,4,0.6931471805599453,0.4804530139182014,0,0,2.0794415416798357,1,2,2,3,0,0,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Prenzlauer Berg Nordwest,75,2,1,98,26,1,5,2,1.61,75,35992508,Prenzlauer Berg Nordwest,Entire apartment,4.31748811353631,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,3.295836866004329,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Entire apartment,Otto-Suhr-Allee,32,2,1,89,9,1,4,1,0.57,32,35993675,Otto-Suhr-Allee,Entire apartment,3.4657359027997265,4,0.6931471805599453,0.4804530139182014,0,0,2.302585092994046,1,2,2,3,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,Entire apartment,Tempelhofer Vorstadt,50,2,1,98,10,1,4,1,0.56,50,35995965,Tempelhofer Vorstadt,Entire apartment,3.912023005428146,4,0.6931471805599453,0.4804530139182014,0,0,2.3978952727983707,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Alexanderplatz,75,2,1,100,2,1,2,1,0.11,75,36001086,Alexanderplatz,Entire apartment,4.31748811353631,4,0.6931471805599453,0.4804530139182014,0,0,1.0986122886681098,1,2,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,Entire apartment,Osloer Straße,164,3,1,97,0,1,2,2,0.33,164,36011170,Osloer Straße,Entire apartment,5.099866427824199,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0,0,1,2,1,2,1,1,1
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Prenzlauer Berg Süd,94,3,1,100,4,1,10,2,0.24,94,36022463,Prenzlauer Berg Süd,Entire apartment,4.543294782270004,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0,1.6094379124341003,1,2,2,3,0,0,0
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,Entire apartment,Alt-Lichtenberg,35,2,1,97,0,1,14,1,0.33,35,36027947,Alt-Lichtenberg,Entire apartment,3.5553480614894135,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Tiergarten Süd,69,2,1,97,0,1,90,1,0.33,69,36034509,Tiergarten Süd,Entire apartment,4.23410650459726,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,Prenzlauer Berg Nord,36,3,1,92,19,1,2,2,1.09,36,36043958,Prenzlauer Berg Nord,Entire apartment,3.58351893845611,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0,2.995732273553991,1,2,2,2,0,0,0
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,Entire apartment,Wedding Zentrum,34,2,1,97,0,1,61,1,0.33,34,36047207,Wedding Zentrum,Entire apartment,3.5263605246161616,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Moabit West,40,2,1,97,0,1,4,1,0.33,40,36048636,Moabit West,Entire apartment,3.6888794541139363,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Entire apartment,Alexanderplatz,99,4,1,89,35,2,2,3,2.08,99,36054115,Alexanderplatz,Entire apartment,4.59511985013459,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0.6931471805599453,3.58351893845611,2,2,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Helmholtzplatz,57,2,1,97,0,1,61,1,0.33,57,36054700,Helmholtzplatz,Entire apartment,4.04305126783455,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Helmholtzplatz,57,2,1,97,0,1,62,1,0.33,57,36055266,Helmholtzplatz,Entire apartment,4.04305126783455,4,0.6931471805599453,0.4804530139182014,0,0,0,1,2,1,3,1,1,1
0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Reuterstraße,280,6,1,96,11,2,2,4,0.61,280,36059156,Reuterstraße,Entire apartment,5.634789603169249,36,1.791759469228055,3.210401995568401,1.3862943611198906,0.6931471805599453,2.4849066497880004,2,2,2,2,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Entire apartment,Prenzlauer Berg Nord,77,3,1,93,4,2,2,2,0.23,77,36064010,Prenzlauer Berg Nord,Entire apartment,4.343805421853684,9,1.0986122886681098,1.206948960812582,0.6931471805599453,0.6931471805599453,1.6094379124341003,2,2,2,2,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,Entire apartment,Schmargendorf,80,2,1,85,4,2,5,1,0.24,80,36088110,Schmargendorf,Entire apartment,4.382026634673881,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,1.6094379124341003,2,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,Entire apartment,Prenzlauer Berg Nordwest,59,2,1,100,3,1,4,1,0.17,59,36092972,Prenzlauer Berg Nordwest,Entire apartment,4.07753744390572,4,0.6931471805599453,0.4804530139182014,0,0,1.3862943611198906,1,2,2,3,0,0,0
0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,Entire apartment,Rudow,69,4,1,99,29,1,3,2,1.63,69,36095251,Rudow,Entire apartment,4.23410650459726,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,3.4011973816621555,1,2,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,Entire apartment,Reuterstraße,80,4,1,96,10,2,2,2,0.64,80,36097950,Reuterstraße,Entire apartment,4.382026634673881,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,2.3978952727983707,2,2,2,2,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Schillerpromenade,51,4,1,95,8,1,5,3,0.7,51,36098603,Schillerpromenade,Entire apartment,3.9318256327243257,16,1.3862943611198906,1.9218120556728056,1.0986122886681098,0,2.1972245773362196,1,2,2,3,0,0,0
0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,Entire apartment,Brunnenstr. Süd,207,4,1.5,100,1,2,7,2,0.07,207,36100444,Brunnenstr. Süd,Entire apartment,5.332718793265369,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,0.6931471805599453,2,2,2,3,0,0,0
